x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
marital_single,marital_single,1.0,predict_itself,True,,0.0,1.0,
marital_single,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
marital_single,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
marital_single,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
marital_single,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
marital_single,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
marital_single,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
marital_single,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
marital_single,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
marital_single,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
marital_single,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
marital_single,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
marital_single,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
marital_single,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
marital_single,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
marital_single,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
marital_single,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
marital_single,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
marital_single,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
marital_single,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
marital_single,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
marital_single,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
marital_single,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
marital_single,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
marital_single,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
marital_single,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
marital_single,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
marital_single,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
marital_single,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
marital_single,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
marital_single,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
marital_single,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
marital_single,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
marital_single,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
marital_single,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_basic.4y,age,0.02,regression,True,mean absolute error,8.334,8.180800637398958,DecisionTreeRegressor()
education_basic.4y,campaign,0.0,regression,True,mean absolute error,1.5188,1.7560722651425118,DecisionTreeRegressor()
education_basic.4y,pdays,0.0,regression,True,mean absolute error,34.3472,66.34078297768191,DecisionTreeRegressor()
education_basic.4y,previous,0.0,regression,True,mean absolute error,0.1646,0.2862934496202643,DecisionTreeRegressor()
education_basic.4y,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4365251011130384,DecisionTreeRegressor()
education_basic.4y,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5089520070575405,DecisionTreeRegressor()
education_basic.4y,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.951328249497775,DecisionTreeRegressor()
education_basic.4y,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6269809621182312,DecisionTreeRegressor()
education_basic.4y,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.87357887845592,DecisionTreeRegressor()
education_basic.4y,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_basic.4y,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_basic.4y,job_blue-collar,0.24,classification,True,weighted F1,0.676487536623845,0.7534314060215153,DecisionTreeClassifier()
education_basic.4y,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_basic.4y,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_basic.4y,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
education_basic.4y,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
education_basic.4y,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
education_basic.4y,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
education_basic.4y,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
education_basic.4y,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
education_basic.4y,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
education_basic.4y,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
education_basic.4y,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
education_basic.4y,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
education_basic.4y,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
education_basic.4y,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
education_basic.4y,education_basic.4y,1.0,predict_itself,True,,0.0,1.0,
education_basic.4y,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
education_basic.4y,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
education_basic.4y,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
education_basic.4y,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
education_basic.4y,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
education_basic.4y,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
education_basic.4y,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
education_basic.4y,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
education_basic.4y,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.4y,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
education_basic.4y,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
education_basic.4y,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.4y,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
education_basic.4y,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.4y,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.4y,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
education_basic.4y,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
education_basic.4y,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
education_basic.4y,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
education_basic.4y,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
education_basic.4y,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
education_basic.4y,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
education_basic.4y,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
education_basic.4y,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
education_basic.4y,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
education_basic.4y,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
education_basic.4y,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
education_basic.4y,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
education_basic.4y,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
education_basic.4y,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
education_basic.4y,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
education_basic.4y,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
education_basic.4y,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_basic.6y,age,0.0,regression,True,mean absolute error,8.334,8.468443271294682,DecisionTreeRegressor()
education_basic.6y,campaign,0.0,regression,True,mean absolute error,1.5188,1.756738498188315,DecisionTreeRegressor()
education_basic.6y,pdays,0.0,regression,True,mean absolute error,34.3472,66.34490666621666,DecisionTreeRegressor()
education_basic.6y,previous,0.0,regression,True,mean absolute error,0.1646,0.28629450454376804,DecisionTreeRegressor()
education_basic.6y,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4370570591116327,DecisionTreeRegressor()
education_basic.6y,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5098161467876543,DecisionTreeRegressor()
education_basic.6y,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.952432006520265,DecisionTreeRegressor()
education_basic.6y,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6270701909000063,DecisionTreeRegressor()
education_basic.6y,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.87151244907332,DecisionTreeRegressor()
education_basic.6y,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_basic.6y,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_basic.6y,job_blue-collar,0.19,classification,True,weighted F1,0.676487536623845,0.7387361053383136,DecisionTreeClassifier()
education_basic.6y,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_basic.6y,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_basic.6y,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
education_basic.6y,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
education_basic.6y,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
education_basic.6y,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
education_basic.6y,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
education_basic.6y,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
education_basic.6y,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
education_basic.6y,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
education_basic.6y,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
education_basic.6y,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
education_basic.6y,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
education_basic.6y,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
education_basic.6y,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
education_basic.6y,education_basic.6y,1.0,predict_itself,True,,0.0,1.0,
education_basic.6y,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
education_basic.6y,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
education_basic.6y,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
education_basic.6y,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
education_basic.6y,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
education_basic.6y,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
education_basic.6y,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
education_basic.6y,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.6y,housing_yes,0.0,classification,True,weighted F1,0.5044,0.3869634915460205,DecisionTreeClassifier()
education_basic.6y,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
education_basic.6y,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.6y,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
education_basic.6y,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.6y,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.6y,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
education_basic.6y,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
education_basic.6y,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
education_basic.6y,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
education_basic.6y,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
education_basic.6y,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
education_basic.6y,month_may,0.0,classification,True,weighted F1,0.5504,0.5377213093010025,DecisionTreeClassifier()
education_basic.6y,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
education_basic.6y,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
education_basic.6y,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
education_basic.6y,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
education_basic.6y,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
education_basic.6y,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
education_basic.6y,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
education_basic.6y,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
education_basic.6y,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
education_basic.6y,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
education_basic.6y,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_basic.9y,age,0.0,regression,True,mean absolute error,8.334,8.469785877336403,DecisionTreeRegressor()
education_basic.9y,campaign,0.0,regression,True,mean absolute error,1.5188,1.7566025030366939,DecisionTreeRegressor()
education_basic.9y,pdays,0.0,regression,True,mean absolute error,34.3472,66.18852032811932,DecisionTreeRegressor()
education_basic.9y,previous,0.0,regression,True,mean absolute error,0.1646,0.2863556244341881,DecisionTreeRegressor()
education_basic.9y,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4367861297595421,DecisionTreeRegressor()
education_basic.9y,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5084825820471328,DecisionTreeRegressor()
education_basic.9y,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.926515567396747,DecisionTreeRegressor()
education_basic.9y,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6269984348934268,DecisionTreeRegressor()
education_basic.9y,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.86774967284996,DecisionTreeRegressor()
education_basic.9y,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_basic.9y,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_basic.9y,job_blue-collar,0.32,classification,True,weighted F1,0.676487536623845,0.7814520393699486,DecisionTreeClassifier()
education_basic.9y,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_basic.9y,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_basic.9y,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
education_basic.9y,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
education_basic.9y,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
education_basic.9y,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
education_basic.9y,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
education_basic.9y,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
education_basic.9y,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
education_basic.9y,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
education_basic.9y,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
education_basic.9y,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
education_basic.9y,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
education_basic.9y,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
education_basic.9y,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
education_basic.9y,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
education_basic.9y,education_basic.9y,1.0,predict_itself,True,,0.0,1.0,
education_basic.9y,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
education_basic.9y,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
education_basic.9y,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
education_basic.9y,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
education_basic.9y,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
education_basic.9y,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
education_basic.9y,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.9y,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
education_basic.9y,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
education_basic.9y,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
education_basic.9y,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
education_basic.9y,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.9y,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
education_basic.9y,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
education_basic.9y,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
education_basic.9y,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
education_basic.9y,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
education_basic.9y,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
education_basic.9y,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
education_basic.9y,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
education_basic.9y,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
education_basic.9y,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
education_basic.9y,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
education_basic.9y,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
education_basic.9y,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
education_basic.9y,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
education_basic.9y,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
education_basic.9y,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
education_basic.9y,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
education_basic.9y,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
education_basic.9y,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
education_high.school,age,0.0,regression,True,mean absolute error,8.334,8.428730012047716,DecisionTreeRegressor()
education_high.school,campaign,0.0,regression,True,mean absolute error,1.5188,1.756404809345439,DecisionTreeRegressor()
education_high.school,pdays,0.0,regression,True,mean absolute error,34.3472,66.35415481179442,DecisionTreeRegressor()
education_high.school,previous,0.0,regression,True,mean absolute error,0.1646,0.2862760352391074,DecisionTreeRegressor()
education_high.school,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4372319870706995,DecisionTreeRegressor()
education_high.school,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5097735387913238,DecisionTreeRegressor()
education_high.school,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9463362199096816,DecisionTreeRegressor()
education_high.school,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6269360649869375,DecisionTreeRegressor()
education_high.school,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.872739189788106,DecisionTreeRegressor()
education_high.school,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
education_high.school,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
education_high.school,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
education_high.school,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
education_high.school,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
education_high.school,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
education_high.school,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
education_high.school,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
education_high.school,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
education_high.school,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
education_high.school,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
education_high.school,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
education_high.school,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
education_high.school,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
education_high.school,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
education_high.school,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
